s_num,ep_num,nth_s_ep,seg_num,seg_name,seg_url
5,Episode_163,34,2,Jaclyn Dowaliby,https://unsolvedmysteries.fandom.com//wiki/Jaclyn_Dowaliby
5,Episode_164,35,1,Gordon Collins,https://unsolvedmysteries.fandom.com//wiki/Gordon_Collins
5,Episode_164,35,2,Kathleen Mary Young,https://unsolvedmysteries.fandom.com//wiki/Kathleen_Mary_Young
5,Episode_164,35,3,Edward Bell,https://unsolvedmysteries.fandom.com//wiki/Edward_Bell
5,Episode_164,35,4,Pierre April,https://unsolvedmysteries.fandom.com//wiki/Pierre_April
6,Episode_165,1,1,Bruce Kelly,https://unsolvedmysteries.fandom.com//wiki/Bruce_Kelly
6,Episode_165,1,2,Nelson DeCloud,https://unsolvedmysteries.fandom.com//wiki/Nelson_DeCloud
6,Episode_165,1,3,Cachimba,https://unsolvedmysteries.fandom.com//wiki/Cachimba
6,Episode_165,1,4,Jacquelyn Tendall,https://unsolvedmysteries.fandom.com//wiki/Jacquelyn_Tendall
6,Episode_165,1,4,Gail Jordan and Dawn Lamont,https://unsolvedmysteries.fandom.com//wiki/Gail_Jordan_and_Dawn_Lamont
6,Episode_165,1,5,Joan Gay Croft,https://unsolvedmysteries.fandom.com//wiki/Joan_Gay_Croft
6,Episode_166,2,1,Jose Gonzalez,https://unsolvedmysteries.fandom.com//wiki/Jose_Gonzalez
6,Episode_166,2,1,Brenda Penniger and Nadine Castelle,https://unsolvedmysteries.fandom.com//wiki/Brenda_Penniger_and_Nadine_Castelle
6,Episode_166,2,2,Frederick Valentich,https://unsolvedmysteries.fandom.com//wiki/Frederick_Valentich
6,Episode_166,2,3,Scott Hill,https://unsolvedmysteries.fandom.com//wiki/Scott_Hill
6,Episode_166,2,4,Danny Williams,https://unsolvedmysteries.fandom.com//wiki/Danny_Williams
6,Episode_167,3,1,Anna Anderson,https://unsolvedmysteries.fandom.com//wiki/Anna_Anderson
6,Episode_167,3,2,Andolina Gonzalez,https://unsolvedmysteries.fandom.com//wiki/Andolina_Gonzalez
6,Episode_167,3,3,Jerry Gervasoni,https://unsolvedmysteries.fandom.com//wiki/Jerry_Gervasoni
6,Episode_168,4,1,Ted Loseff,https://unsolvedmysteries.fandom.com//wiki/Ted_Loseff
6,Episode_168,4,2,Wally Spencer,https://unsolvedmysteries.fandom.com//wiki/Wally_Spencer
6,Episode_168,4,3,Lee Selwyn,https://unsolvedmysteries.fandom.com//wiki/Lee_Selwyn
6,Episode_168,4,4,Christopher Kurowski,https://unsolvedmysteries.fandom.com//wiki/Christopher_Kurowski
6,Episode_169,5,1,Joseph Prushinowski,https://unsolvedmysteries.fandom.com//wiki/Joseph_Prushinowski
6,Episode_169,5,2,"Wendy Camp, Cynthia Britto, and Lisa Kregear","https://unsolvedmysteries.fandom.com//wiki/Wendy_Camp,_Cynthia_Britto,_and_Lisa_Kregear"
6,Episode_169,5,3,Madeline Strauss,https://unsolvedmysteries.fandom.com//wiki/Madeline_Strauss
6,Episode_169,5,4,Su-Ya Kim,https://unsolvedmysteries.fandom.com//wiki/Su-Ya_Kim
6,Episode_170,6,1,Jose Gonzalez,https://unsolvedmysteries.fandom.com//wiki/Jose_Gonzalez
6,Episode_170,6,2,Mann House,https://unsolvedmysteries.fandom.com//wiki/Mann_House
6,Episode_170,6,3,Eve Meisel,https://unsolvedmysteries.fandom.com//wiki/Eve_Meisel
6,Episode_170,6,4,Lisa Ziegert,https://unsolvedmysteries.fandom.com//wiki/Lisa_Ziegert
6,Episode_170,6,5,Kathleen Mary Young,https://unsolvedmysteries.fandom.com//wiki/Kathleen_Mary_Young
6,Episode_170,6,6,Rohrey Wychgel,https://unsolvedmysteries.fandom.com//wiki/Rohrey_Wychgel
6,Episode_171,7,1,Jerry Gervasoni,https://unsolvedmysteries.fandom.com//wiki/Jerry_Gervasoni
6,Episode_171,7,2,The Fatima Miracle,https://unsolvedmysteries.fandom.com//wiki/The_Fatima_Miracle
6,Episode_171,7,3,Wade Mitchell Parker,https://unsolvedmysteries.fandom.com//wiki/Wade_Mitchell_Parker
6,Episode_171,7,4,Jim Burke,https://unsolvedmysteries.fandom.com//wiki/Jim_Burke
6,Episode_171,7,5,David MacLeod,https://unsolvedmysteries.fandom.com//wiki/David_MacLeod
6,Episode_171,7,6,Michael Benka,https://unsolvedmysteries.fandom.com//wiki/Michael_Benka
6,Episode_171,7,6,Robert Fritch,https://unsolvedmysteries.fandom.com//wiki/Robert_Fritch
6,Episode_171,7,6,Donald Alexander,https://unsolvedmysteries.fandom.com//wiki/Donald_Alexander
6,Episode_172,8,1,John Grundhofer,https://unsolvedmysteries.fandom.com//wiki/John_Grundhofer
6,Episode_172,8,2,Jill and Julie Hansen,https://unsolvedmysteries.fandom.com//wiki/Jill_and_Julie_Hansen
6,Episode_172,8,3,Michael Seymour,https://unsolvedmysteries.fandom.com//wiki/Michael_Seymour
6,Episode_173,9,1,Travis Wade Duncan,https://unsolvedmysteries.fandom.com//wiki/Travis_Wade_Duncan
6,Episode_173,9,2,Julius Patterson and Paulette Hite,https://unsolvedmysteries.fandom.com//wiki/Julius_Patterson_and_Paulette_Hite
6,Episode_173,9,3,The Mona Lisa,https://unsolvedmysteries.fandom.com//wiki/The_Mona_Lisa
6,Episode_173,9,4,Doreen Marfeo,https://unsolvedmysteries.fandom.com//wiki/Doreen_Marfeo
6,Episode_173,9,5,Raymond Young,https://unsolvedmysteries.fandom.com//wiki/Raymond_Young
6,Episode_174,10,1,Robert Watson,https://unsolvedmysteries.fandom.com//wiki/Robert_Watson
6,Episode_174,10,2,Danny Marino,https://unsolvedmysteries.fandom.com//wiki/Danny_Marino
6,Episode_174,10,2,Al Tom and Ricky Nelson,https://unsolvedmysteries.fandom.com//wiki/Al_Tom_and_Ricky_Nelson
6,Episode_174,10,3,David Brian Williams,https://unsolvedmysteries.fandom.com//wiki/David_Brian_Williams
6,Episode_174,10,3,Christopher Griffin,https://unsolvedmysteries.fandom.com//wiki/Christopher_Griffin
6,Episode_174,10,3,Derek Leonard Reynolds,https://unsolvedmysteries.fandom.com//wiki/Derek_Leonard_Reynolds
6,Episode_174,10,4,Larry Costine,https://unsolvedmysteries.fandom.com//wiki/Larry_Costine
6,Episode_174,10,4,Melissa Jo Sermons,https://unsolvedmysteries.fandom.com//wiki/Melissa_Jo_Sermons
6,Episode_174,10,5,The Smoker Car Baby,https://unsolvedmysteries.fandom.com//wiki/The_Smoker_Car_Baby
6,Episode_174,10,6,Edmonton Rapist,https://unsolvedmysteries.fandom.com//wiki/Edmonton_Rapist
6,Episode_174,10,6,Edmonton Rapist,https://unsolvedmysteries.fandom.com//wiki/Edmonton_Rapist
6,Episode_175,11,1,Danny Marino,https://unsolvedmysteries.fandom.com//wiki/Danny_Marino
6,Episode_175,11,2,Lissette Nukida,https://unsolvedmysteries.fandom.com//wiki/Lissette_Nukida
6,Episode_175,11,3,Saviors of Colleen Frangione,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Colleen_Frangione
6,Episode_175,11,4,Gary Grant Jr.,https://unsolvedmysteries.fandom.com//wiki/Gary_Grant_Jr.
6,Episode_175,11,5,Sandy Breed and Bruce Clark,https://unsolvedmysteries.fandom.com//wiki/Sandy_Breed_and_Bruce_Clark
6,Episode_175,11,6,Heirs of Donald Mullins,https://unsolvedmysteries.fandom.com//wiki/Heirs_of_Donald_Mullins
6,Episode_175,11,6,Heirs of Mary T. Torres,https://unsolvedmysteries.fandom.com//wiki/Heirs_of_Mary_T._Torres
6,Episode_176,12,1,Saviors of Colleen Frangione,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Colleen_Frangione
6,Episode_176,12,2,Pam Page,https://unsolvedmysteries.fandom.com//wiki/Pam_Page
6,Episode_176,12,3,Bruce Kelly,https://unsolvedmysteries.fandom.com//wiki/Bruce_Kelly
6,Episode_176,12,4,Joan Gay Croft,https://unsolvedmysteries.fandom.com//wiki/Joan_Gay_Croft
6,Episode_177,13,1,The Children of Hilda Craun,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Hilda_Craun
6,Episode_177,13,2,Cachimba,https://unsolvedmysteries.fandom.com//wiki/Cachimba
6,Episode_177,13,3,Jacquelyn Tendall,https://unsolvedmysteries.fandom.com//wiki/Jacquelyn_Tendall
6,Episode_177,13,3,Gail Jordan and Dawn Lamont,https://unsolvedmysteries.fandom.com//wiki/Gail_Jordan_and_Dawn_Lamont
6,Episode_177,13,4,Anna Anderson,https://unsolvedmysteries.fandom.com//wiki/Anna_Anderson
6,Episode_178,14,1,Shafaa Salem,https://unsolvedmysteries.fandom.com//wiki/Shafaa_Salem
6,Episode_178,14,1,DeFallah Al-Salem,https://unsolvedmysteries.fandom.com//wiki/DeFallah_Al-Salem
6,Episode_178,14,2,Jay Given,https://unsolvedmysteries.fandom.com//wiki/Jay_Given
6,Episode_178,14,3,The Friend of Tom Vaughn,https://unsolvedmysteries.fandom.com//wiki/The_Friend_of_Tom_Vaughn
6,Episode_178,14,4,Eva Shoen,https://unsolvedmysteries.fandom.com//wiki/Eva_Shoen
6,Episode_178,14,5,Daly City Man,https://unsolvedmysteries.fandom.com//wiki/Daly_City_Man
6,Episode_179,15,1,Armando Garcia,https://unsolvedmysteries.fandom.com//wiki/Armando_Garcia
6,Episode_179,15,2,The Countess,https://unsolvedmysteries.fandom.com//wiki/The_Countess
6,Episode_179,15,3,The Children of Faith Brown,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Faith_Brown
6,Episode_179,15,4,Danny Piñeda,https://unsolvedmysteries.fandom.com//wiki/Danny_Pi%C3%B1eda
6,Episode_179,15,5,Dr. George Desmond Graham,https://unsolvedmysteries.fandom.com//wiki/Dr._George_Desmond_Graham
6,Episode_179,15,5,Joseph Gardner,https://unsolvedmysteries.fandom.com//wiki/Joseph_Gardner
6,Episode_179,15,5,Ronald Oglesby,https://unsolvedmysteries.fandom.com//wiki/Ronald_Oglesby
6,Episode_179,15,6,Charles Horvath,https://unsolvedmysteries.fandom.com//wiki/Charles_Horvath
6,Episode_180,16,1,The Children of Faith Brown,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Faith_Brown
6,Episode_180,16,2,Grocery Robbers,https://unsolvedmysteries.fandom.com//wiki/Grocery_Robbers
6,Episode_180,16,3,Ramon Reyes and Louie Velarde,https://unsolvedmysteries.fandom.com//wiki/Ramon_Reyes_and_Louie_Velarde
6,Episode_180,16,3,Oklahoma City Convenience Store Robbers,https://unsolvedmysteries.fandom.com//wiki/Oklahoma_City_Convenience_Store_Robbers
6,Episode_180,16,4,Ted Loseff,https://unsolvedmysteries.fandom.com//wiki/Ted_Loseff
6,Episode_180,16,5,Lee Selwyn,https://unsolvedmysteries.fandom.com//wiki/Lee_Selwyn
6,Episode_180,16,6,Christopher Kurowski,https://unsolvedmysteries.fandom.com//wiki/Christopher_Kurowski
6,Episode_181,17,1,Amy Billig,https://unsolvedmysteries.fandom.com//wiki/Amy_Billig
6,Episode_181,17,2,The Smoker Car Baby,https://unsolvedmysteries.fandom.com//wiki/The_Smoker_Car_Baby
6,Episode_181,17,3,Heirs of Walter Rice,https://unsolvedmysteries.fandom.com//wiki/Heirs_of_Walter_Rice
6,Episode_181,17,4,Oliver Munson,https://unsolvedmysteries.fandom.com//wiki/Oliver_Munson
6,Episode_181,17,5,Rose Marie Luttmer,https://unsolvedmysteries.fandom.com//wiki/Rose_Marie_Luttmer
6,Episode_182,18,1,San Pedro Mummy,https://unsolvedmysteries.fandom.com//wiki/San_Pedro_Mummy
6,Episode_182,18,2,Andre Jones,https://unsolvedmysteries.fandom.com//wiki/Andre_Jones
6,Episode_182,18,3,Jerry Gervasoni,https://unsolvedmysteries.fandom.com//wiki/Jerry_Gervasoni
6,Episode_182,18,4,The Family of Terris Christie Derby,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Terris_Christie_Derby
6,Episode_182,18,5,Wadada,https://unsolvedmysteries.fandom.com//wiki/Wadada
6,Episode_183,19,1,Resurrection Cemetery,https://unsolvedmysteries.fandom.com//wiki/Resurrection_Cemetery
6,Episode_183,19,2,Saviors of Colleen Frangione,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Colleen_Frangione
6,Episode_183,19,3,Selena Edon,https://unsolvedmysteries.fandom.com//wiki/Selena_Edon
6,Episode_183,19,4,Victor Gerena,https://unsolvedmysteries.fandom.com//wiki/Victor_Gerena
6,Episode_183,19,4,Filiberto Ojeda Rios,https://unsolvedmysteries.fandom.com//wiki/Filiberto_Ojeda_Rios
6,Episode_183,19,5,Bruce Bradney,https://unsolvedmysteries.fandom.com//wiki/Bruce_Bradney
6,Episode_183,19,5,The Mother of Margaret Smith,https://unsolvedmysteries.fandom.com//wiki/The_Mother_of_Margaret_Smith
6,Episode_183,19,6,Kimberly Karen,https://unsolvedmysteries.fandom.com//wiki/Kimberly_Karen
6,Episode_184,20,1,Kimberly Karen,https://unsolvedmysteries.fandom.com//wiki/Kimberly_Karen
6,Episode_184,20,2,Miracle of Lourdes,https://unsolvedmysteries.fandom.com//wiki/Miracle_of_Lourdes
6,Episode_184,20,3,Brian Brophil,https://unsolvedmysteries.fandom.com//wiki/Brian_Brophil
6,Episode_184,20,4,Dick Hansen,https://unsolvedmysteries.fandom.com//wiki/Dick_Hansen
6,Episode_184,20,5,Vernicy Bradford,https://unsolvedmysteries.fandom.com//wiki/Vernicy_Bradford
6,Episode_184,20,6,Joseph Collins,https://unsolvedmysteries.fandom.com//wiki/Joseph_Collins
6,Episode_185,21,1,Michael Carmichael and Billy Ray Hargrove,https://unsolvedmysteries.fandom.com//wiki/Michael_Carmichael_and_Billy_Ray_Hargrove
6,Episode_185,21,2,Wally Spencer,https://unsolvedmysteries.fandom.com//wiki/Wally_Spencer
6,Episode_185,21,3,Eve Meisel,https://unsolvedmysteries.fandom.com//wiki/Eve_Meisel
6,Episode_185,21,4,David MacLeod,https://unsolvedmysteries.fandom.com//wiki/David_MacLeod
6,Episode_185,21,5,Benny Franklin Miller,https://unsolvedmysteries.fandom.com//wiki/Benny_Franklin_Miller
6,Episode_185,21,5,Robert Fritch,https://unsolvedmysteries.fandom.com//wiki/Robert_Fritch
6,Episode_185,21,5,Donald Alexander,https://unsolvedmysteries.fandom.com//wiki/Donald_Alexander
6,Episode_186,22,1,Nova,https://unsolvedmysteries.fandom.com//wiki/Nova
6,Episode_186,22,1,Lady,https://unsolvedmysteries.fandom.com//wiki/Lady
6,Episode_186,22,2,Interceptors,https://unsolvedmysteries.fandom.com//wiki/Interceptors
6,Episode_186,22,3,Danny Marino,https://unsolvedmysteries.fandom.com//wiki/Danny_Marino
6,Episode_186,22,4,Dave Bocks,https://unsolvedmysteries.fandom.com//wiki/Dave_Bocks
6,Episode_187,23,1,Tony Lombardi,https://unsolvedmysteries.fandom.com//wiki/Tony_Lombardi
6,Episode_187,23,2,The Children of Faith Brown,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Faith_Brown
6,Episode_187,23,3,Travis Wade Duncan,https://unsolvedmysteries.fandom.com//wiki/Travis_Wade_Duncan
6,Episode_187,23,4,The Siblings of Eugene Price,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Eugene_Price
6,Episode_188,24,1,Carolyn Hebert,https://unsolvedmysteries.fandom.com//wiki/Carolyn_Hebert
6,Episode_188,24,1,Elaine Emmi,https://unsolvedmysteries.fandom.com//wiki/Elaine_Emmi
6,Episode_188,24,1,Linda Babb,https://unsolvedmysteries.fandom.com//wiki/Linda_Babb
6,Episode_188,24,2,Anita Green,https://unsolvedmysteries.fandom.com//wiki/Anita_Green
6,Episode_188,24,3,Filemon Santiago and Gary Miller,https://unsolvedmysteries.fandom.com//wiki/Filemon_Santiago_and_Gary_Miller
6,Episode_188,24,4,Jorge Taracena,https://unsolvedmysteries.fandom.com//wiki/Jorge_Taracena
6,Episode_188,24,4,Cecelia Ortega,https://unsolvedmysteries.fandom.com//wiki/Cecelia_Ortega
6,Episode_188,24,4,Miguel Morales,https://unsolvedmysteries.fandom.com//wiki/Miguel_Morales
6,Episode_188,24,4,Dr. Otto Barkeem,https://unsolvedmysteries.fandom.com//wiki/Dr._Otto_Barkeem
6,Episode_188,24,5,Heirs of Charles Lazarus,https://unsolvedmysteries.fandom.com//wiki/Heirs_of_Charles_Lazarus
6,Episode_188,24,6,Dr. Arvind Sinha,https://unsolvedmysteries.fandom.com//wiki/Dr._Arvind_Sinha
6,Episode_189,25,1,Hugh Harlin,https://unsolvedmysteries.fandom.com//wiki/Hugh_Harlin
6,Episode_189,25,1,Dian Harlin,https://unsolvedmysteries.fandom.com//wiki/Dian_Harlin
6,Episode_189,25,2,Lissette Nukida,https://unsolvedmysteries.fandom.com//wiki/Lissette_Nukida
6,Episode_189,25,3,Robert Watson,https://unsolvedmysteries.fandom.com//wiki/Robert_Watson
6,Episode_189,25,4,Michael Seymour,https://unsolvedmysteries.fandom.com//wiki/Michael_Seymour
6,Episode_189,25,5,Joseph Prushinowski,https://unsolvedmysteries.fandom.com//wiki/Joseph_Prushinowski
6,Episode_190,26,1,Michael Ziegler,https://unsolvedmysteries.fandom.com//wiki/Michael_Ziegler
6,Episode_190,26,1,George and Marie,https://unsolvedmysteries.fandom.com//wiki/George_and_Marie
6,Episode_190,26,2,Pennsylvania Bank Robber,https://unsolvedmysteries.fandom.com//wiki/Pennsylvania_Bank_Robber
6,Episode_190,26,3,"Deroy King, Jr","https://unsolvedmysteries.fandom.com//wiki/Deroy_King,_Jr"
6,Episode_190,26,3,Tampa Bay Robber,https://unsolvedmysteries.fandom.com//wiki/Tampa_Bay_Robber
6,Episode_190,26,3,Miami Robber,https://unsolvedmysteries.fandom.com//wiki/Miami_Robber
6,Episode_190,26,3,Southern California Robber,https://unsolvedmysteries.fandom.com//wiki/Southern_California_Robber
6,Episode_190,26,4,Jim Pearson,https://unsolvedmysteries.fandom.com//wiki/Jim_Pearson
6,Episode_190,26,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/David_Viera
6,Episode_191,27,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/David_Viera
6,Episode_191,27,2,John Cheek,https://unsolvedmysteries.fandom.com//wiki/John_Cheek
6,Episode_191,27,3,Kimberly Karen,https://unsolvedmysteries.fandom.com//wiki/Kimberly_Karen
6,Episode_191,27,4,Jill and Julie Hansen,https://unsolvedmysteries.fandom.com//wiki/Jill_and_Julie_Hansen
6,Episode_191,27,5,Madeline Strauss,https://unsolvedmysteries.fandom.com//wiki/Madeline_Strauss
6,Episode_192,28,1,Dutch Schultz Treasure,https://unsolvedmysteries.fandom.com//wiki/Dutch_Schultz_Treasure
6,Episode_192,28,2,Tom Johnson,https://unsolvedmysteries.fandom.com//wiki/Tom_Johnson
6,Episode_192,28,3,Lauren Jackson,https://unsolvedmysteries.fandom.com//wiki/Lauren_Jackson
6,Episode_192,28,4,Roxann and Kristopher Jeeves,https://unsolvedmysteries.fandom.com//wiki/Roxann_and_Kristopher_Jeeves
6,Episode_193,29,1,John and Patti Eggleston,https://unsolvedmysteries.fandom.com//wiki/John_and_Patti_Eggleston
6,Episode_193,29,1,Paige Roark,https://unsolvedmysteries.fandom.com//wiki/Paige_Roark
6,Episode_193,29,2,The Friend of Tom Vaughn,https://unsolvedmysteries.fandom.com//wiki/The_Friend_of_Tom_Vaughn
6,Episode_193,29,3,Kelly Finnegan,https://unsolvedmysteries.fandom.com//wiki/Kelly_Finnegan
6,Episode_193,29,4,The Father of Kathleen Belcher,https://unsolvedmysteries.fandom.com//wiki/The_Father_of_Kathleen_Belcher
6,Episode_193,29,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Interstate_70_Killer
6,Episode_193,29,6,East Stockton John Doe,https://unsolvedmysteries.fandom.com//wiki/East_Stockton_John_Doe
6,Episode_194,30,1,Boston Strangler,https://unsolvedmysteries.fandom.com//wiki/Boston_Strangler
6,Episode_194,30,2,The Daughter of Oscar Norton,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Oscar_Norton
6,Episode_194,30,3,Kevin Wheel,https://unsolvedmysteries.fandom.com//wiki/Kevin_Wheel
6,Episode_195,31,1,Bigfoot,https://unsolvedmysteries.fandom.com//wiki/Bigfoot
6,Episode_195,31,2,Craig Williamson,https://unsolvedmysteries.fandom.com//wiki/Craig_Williamson
6,Episode_195,31,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/David_Viera
6,Episode_195,31,4,Bill and Dorothy Wacker,https://unsolvedmysteries.fandom.com//wiki/Bill_and_Dorothy_Wacker
6,Episode_195,31,5,Jordan Children,https://unsolvedmysteries.fandom.com//wiki/Jordan_Children
6,Episode_195,31,6,Janie Halliday,https://unsolvedmysteries.fandom.com//wiki/Janie_Halliday
6,Episode_195,31,6,Estela Vera,https://unsolvedmysteries.fandom.com//wiki/Estela_Vera
6,Episode_195,31,7,Marilyn Hahnlein,https://unsolvedmysteries.fandom.com//wiki/Marilyn_Hahnlein
6,Episode_195,31,8,Charlie Anderson,https://unsolvedmysteries.fandom.com//wiki/Charlie_Anderson
6,Episode_195,31,9,The Parents of Brenda Abbey,https://unsolvedmysteries.fandom.com//wiki/The_Parents_of_Brenda_Abbey
6,Episode_195,31,10,Joseph Gardner,https://unsolvedmysteries.fandom.com//wiki/Joseph_Gardner
6,Episode_195,31,10,Floyd Travers,https://unsolvedmysteries.fandom.com//wiki/Floyd_Travers
6,Episode_195,31,10,Heather Tallchief and Roberto Solis,https://unsolvedmysteries.fandom.com//wiki/Heather_Tallchief_and_Roberto_Solis
6,Episode_195,31,10,Ora Prince,https://unsolvedmysteries.fandom.com//wiki/Ora_Prince
6,Episode_196,32,1,The Shroud Of Turin,https://unsolvedmysteries.fandom.com//wiki/The_Shroud_Of_Turin
6,Episode_196,32,2,Yves-Emmanuel Pain and Laurent Hernas,https://unsolvedmysteries.fandom.com//wiki/Yves-Emmanuel_Pain_and_Laurent_Hernas
6,Episode_196,32,3,Janie Halliday,https://unsolvedmysteries.fandom.com//wiki/Janie_Halliday
6,Episode_196,32,3,Estela Vera,https://unsolvedmysteries.fandom.com//wiki/Estela_Vera
6,Episode_196,32,4,The Parents of Brenda Abbey,https://unsolvedmysteries.fandom.com//wiki/The_Parents_of_Brenda_Abbey
6,Episode_197_.22Mysteries_of_Alien_Beings.22,33,1,Hudson River UFO,https://unsolvedmysteries.fandom.com//wiki/Hudson_River_UFO
6,Episode_197_.22Mysteries_of_Alien_Beings.22,33,2,Roswell Crash,https://unsolvedmysteries.fandom.com//wiki/Roswell_Crash
6,Episode_197_.22Mysteries_of_Alien_Beings.22,33,2,Area 51,https://unsolvedmysteries.fandom.com//wiki/Area_51
6,Episode_197_.22Mysteries_of_Alien_Beings.22,33,3,The Allagash Abductions,https://unsolvedmysteries.fandom.com//wiki/The_Allagash_Abductions
7,Episode_198,1,1,The Ice Man,https://unsolvedmysteries.fandom.com//wiki/The_Ice_Man
7,Episode_198,1,2,Frank Olson,https://unsolvedmysteries.fandom.com//wiki/Frank_Olson
7,Episode_198,1,3,Larry George,https://unsolvedmysteries.fandom.com//wiki/Larry_George
7,Episode_199,2,1,La Posada Hotel,https://unsolvedmysteries.fandom.com//wiki/La_Posada_Hotel
7,Episode_199,2,2,Jonathan Francia,https://unsolvedmysteries.fandom.com//wiki/Jonathan_Francia
7,Episode_199,2,2,Jeanne Boylan,https://unsolvedmysteries.fandom.com//wiki/Jeanne_Boylan
7,Episode_199,2,3,John Roubas,https://unsolvedmysteries.fandom.com//wiki/John_Roubas
7,Episode_199,2,4,Elysian Park Treasure,https://unsolvedmysteries.fandom.com//wiki/Elysian_Park_Treasure
7,Episode_200,3,1,Father Solanus Casey,https://unsolvedmysteries.fandom.com//wiki/Father_Solanus_Casey
7,Episode_200,3,2,Alexander,https://unsolvedmysteries.fandom.com//wiki/Alexander
7,Episode_200,3,3,The Children of Hilda Craun,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Hilda_Craun
7,Episode_200,3,4,John Wilkes Booth,https://unsolvedmysteries.fandom.com//wiki/John_Wilkes_Booth
7,Episode_201,4,1,Betty Landers,https://unsolvedmysteries.fandom.com//wiki/Betty_Landers
7,Episode_201,4,1,Lori Smith,https://unsolvedmysteries.fandom.com//wiki/Lori_Smith
7,Episode_201,4,1,The Father of Elizabeth Bersanetti,https://unsolvedmysteries.fandom.com//wiki/The_Father_of_Elizabeth_Bersanetti
7,Episode_201,4,2,Adam Emery,https://unsolvedmysteries.fandom.com//wiki/Adam_Emery
7,Episode_201,4,3,Phyllis Strub,https://unsolvedmysteries.fandom.com//wiki/Phyllis_Strub
7,Episode_201,4,4,Travis Wade Duncan,https://unsolvedmysteries.fandom.com//wiki/Travis_Wade_Duncan
7,Episode_201,4,5,Alan Verl Sneed,https://unsolvedmysteries.fandom.com//wiki/Alan_Verl_Sneed
7,Episode_201,4,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Edward_Zakzrewski
7,Episode_201,4,5,Nasario Palacios,https://unsolvedmysteries.fandom.com//wiki/Nasario_Palacios
7,Episode_202_-_.22Mysteries_of_the_Afterlife.22,5,1,Dannion Brinkley,https://unsolvedmysteries.fandom.com//wiki/Dannion_Brinkley
7,Episode_202_-_.22Mysteries_of_the_Afterlife.22,5,1,John and Nancy Bosco,https://unsolvedmysteries.fandom.com//wiki/John_and_Nancy_Bosco
7,Episode_202_-_.22Mysteries_of_the_Afterlife.22,5,2,Karen Walker,https://unsolvedmysteries.fandom.com//wiki/Karen_Walker
7,Episode_202_-_.22Mysteries_of_the_Afterlife.22,5,3,Wyrick House,https://unsolvedmysteries.fandom.com//wiki/Wyrick_House
7,Episode_203,6,1,Mexico City UFO,https://unsolvedmysteries.fandom.com//wiki/Mexico_City_UFO
7,Episode_203,6,2,Sammy Wheeler,https://unsolvedmysteries.fandom.com//wiki/Sammy_Wheeler
7,Episode_203,6,3,Gordon Page Jr.,https://unsolvedmysteries.fandom.com//wiki/Gordon_Page_Jr.
7,Episode_204,7,1,Circleville Writer,https://unsolvedmysteries.fandom.com//wiki/Circleville_Writer
7,Episode_204,7,1,Ron Gillispie,https://unsolvedmysteries.fandom.com//wiki/Ron_Gillispie
7,Episode_204,7,2,Agatha Christie,https://unsolvedmysteries.fandom.com//wiki/Agatha_Christie
7,Episode_204,7,3,Jim Pearson,https://unsolvedmysteries.fandom.com//wiki/Jim_Pearson
7,Episode_204,7,4,Thomas Burkett,https://unsolvedmysteries.fandom.com//wiki/Thomas_Burkett
7,Episode_204,7,5,Poverty Island Treasure,https://unsolvedmysteries.fandom.com//wiki/Poverty_Island_Treasure
7,Episode_204,7,6,Tim Barry,https://unsolvedmysteries.fandom.com//wiki/Tim_Barry
7,Episode_205,8,1,Nancy Myer,https://unsolvedmysteries.fandom.com//wiki/Nancy_Myer
7,Episode_205,8,1,Jennifer Odom,https://unsolvedmysteries.fandom.com//wiki/Jennifer_Odom
7,Episode_205,8,2,Mary Celeste,https://unsolvedmysteries.fandom.com//wiki/Mary_Celeste
7,Episode_205,8,3,The Parents of Brenda Abbey,https://unsolvedmysteries.fandom.com//wiki/The_Parents_of_Brenda_Abbey
7,Episode_205,8,4,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Michelle_West
7,Episode_206,9,1,Neil and Terry Gott,https://unsolvedmysteries.fandom.com//wiki/Neil_and_Terry_Gott
7,Episode_206,9,2,Margaret Wilson,https://unsolvedmysteries.fandom.com//wiki/Margaret_Wilson
7,Episode_206,9,3,Robert Borton,https://unsolvedmysteries.fandom.com//wiki/Robert_Borton
7,Episode_206,9,4,Roy Caffey,https://unsolvedmysteries.fandom.com//wiki/Roy_Caffey
7,Episode_207,10,1,Gurdon Light,https://unsolvedmysteries.fandom.com//wiki/Gurdon_Light
